name,wikiID,alt,city,midpointX,midpointY,,Y+X
郡大南溪,,,南投縣,121.136,23.5465,,"23.5465,121.136"
郡大溪,,,南投縣,121.022,23.6986,,"23.6986,121.022"
郡大溪,Q17026280,,南投縣,,,,","
郡坑,,,南投縣,120.871,23.7515,,"23.7515,120.871"
郡坑溪,#N/A,,南投縣,,,,","
郡坑溪,,,南投縣,,,,","
酒槽坑,,,臺南市,120.589,23.1704,,"23.1704,120.589"
馬太鞍溪,#N/A,馬鞍溪,花蓮縣,,,,","
馬斗欄坑,,,臺南市,120.425,23.1974,,"23.1974,120.425"
馬斗欄坑,,,,,,,","
馬凹溪,,,苗栗縣,120.991,24.4898,,"24.4898,120.991"
馬加祿溪,,,花蓮縣,121.285,23.2306,,"23.2306,121.285"
馬加祿溪,Q35456307,,花蓮縣,,,,","
馬奴爾溪,,,臺東縣,120.897,22.6113,,"22.6113,120.897"
馬佛溪,,,花蓮縣,121.427,23.6203,,"23.6203,121.427"
馬佛溪,Q35443496,,花蓮縣,,,,","
馬利加南溪,,,,,,,","
馬那漢溪,,,臺東縣,121.258,23.0318,,"23.0318,121.258"
馬里山溪,,,高雄市,120.746,22.9579,,"22.9579,120.746"
馬里加宛溪,,,,,,,","
馬里闊丸溪,,,,,,,","
馬里蘭溪,,,,,,,","
馬咕帶溪,,,,,,,","
馬岸溪,,,新北市,121.455,24.7852,,"24.7852,121.455"
馬拉濫溪,,,,,,,","
馬武溪,,,臺東縣,121.285,23.0003,,"23.0003,121.285"
馬武窟溪,,,臺東縣,121.196,22.9209,,"22.9209,121.196"
馬武窟溪,Q15924958,馬武溪,臺東縣,,,,","
馬哈武溪,,,,,,,","
馬家溪,,,臺東縣,121.456,23.3416,,"23.3416,121.456"
馬海僕溪,,,,,,,","
馬海僕溪上流,,,南投縣,121.238,23.9824,,"23.9824,121.238"
馬崗港,,,新北市,122.002,25.0141,,"25.0141,122.002"
馬崙溪,,,臺中市,121.071,24.2016,,"24.2016,121.071"
馬戛次託溪,,,花蓮縣,121.174,23.4625,,"23.4625,121.174"
馬戛英溪,,,,,,,","
馬當溪,,,宜蘭縣,121.349,24.4117,,"24.4117,121.349"
馬達吉,,,,,,,","
馬達吉達溪,,,臺東縣,121.237,23.0041,,"23.0041,121.237"
馬達拉溪,,,苗栗縣,121.122,24.4607,,"24.4607,121.122"
馬達拉溪,Q35437685,,苗栗縣,,,,","
馬鈴坑,,,苗栗縣,120.864,24.3258,,"24.3258,120.864"
馬遠溪,#N/A,,花蓮縣,,,,","
馬槽溪,,,臺北市,121.562,25.1775,,"25.1775,121.562"
馬鄰坑,,,南投縣,120.771,23.967,,"23.967,120.771"
馬鄰坑,,,,,,,","
馬鞍溪,,馬太鞍溪,,121.309,23.6891,,"23.6891,121.309"
馬鞍溪(馬太鞍溪),,,花蓮縣,121.309,23.6891,,"23.6891,121.309"
馬霍拉斯溪,,,花蓮縣,121.12,23.4534,,"23.4534,121.12"
馬霍拉斯溪,,,,,,,","
馬麟堀,,,南投縣,120.907,24.0033,,"24.0033,120.907"
骨頭坑,,,彰化縣,120.579,24.0684,,"24.0684,120.579"
高山溪,,,,,,,","
高水坑,,,臺南市,120.594,23.1846,,"23.1846,120.594"
高水坑,,,,,,,","
高坡溪,,,桃園市,121.34,24.7642,,"24.7642,121.34"
高屏溪,,,屏東縣,120.397,22.6862,,"22.6862,120.397"
高屏溪,,,高雄市,120.397,22.6862,,"22.6862,120.397"
高屏溪,Q57256,,高雄市,,,,","
高屏溪,,,,,,,","
高厝溪,,,,,,,","
高埔上圳,,,苗栗縣,120.769,24.5047,,"24.5047,120.769"
高埔下圳,,,苗栗縣,120.768,24.5206,,"24.5206,120.768"
高埔圳,,,苗栗縣,120.775,24.4991,,"24.4991,120.775"
高崗圳一線,,,屏東縣,120.579,22.5693,,"22.5693,120.579"
高崗圳二線,,,屏東縣,120.589,22.5621,,"22.5621,120.589"
高雄市第一號運河,,,高雄市,120.296,22.6359,,"22.6359,120.296"
高雄圳,,,高雄市,120.313,22.6596,,"22.6596,120.313"
高雄港,,,高雄市,120.29,22.5976,,"22.5976,120.29"
高雄港第一港口,,,高雄市,120.261,22.6189,,"22.6189,120.261"
高雄港第二港口,,,高雄市,120.308,22.5508,,"22.5508,120.308"
高寮溪,,,花蓮縣,121.362,23.3778,,"23.3778,121.362"
高寮溪,Q32755489,,花蓮縣,,,,","
高寮溪,,,,,,,","
高貒溪,,,桃園市,121.286,24.7873,,"24.7873,121.286"
鬼仔坑,,,臺南市,120.402,23.1876,,"23.1876,120.402"
鬼仔坑,,,苗栗縣,120.935,24.4656,,"24.4656,120.935"
鬼湖,,,高雄市,120.815,23.0897,,"23.0897,120.815"
乾水坑,,,嘉義縣,120.615,23.2344,,"23.2344,120.615"
乾坑,,,苗栗縣,120.722,24.4053,,"24.4053,120.722"
乾華溪,Q10879948,,新北市,,,,","
乾華溪,,,,,,,","
乾溪,,,雲林縣,120.59,23.742,,"23.742,120.59"
乾溪,,,南投縣,120.788,23.9957,,"23.9957,120.788"
乾溪,,乾溝,,120.81,24.0552,,"24.0552,120.81"
乾溪,,,臺中市,120.694,24.0625,,"24.0625,120.694"
乾溪,,,苗栗縣,120.964,24.2778,,"24.2778,120.964"
乾溪,,,屏東縣,120.964,24.2778,,"24.2778,120.964"
乾溪,,,臺東縣,120.964,24.2778,,"24.2778,120.964"
乾溪,N/A,,臺中市,,,,","
乾溪,#N/A,,雲林縣,,,,","
乾溪,N/A,里仁溪,屏東縣,,,,","
乾溪,,,,,,,","
乾溪(乾溝),,,南投縣,120.809,24.0394,,"24.0394,120.809"
乾溪仔,,牛相觸西坑,,120.93,23.9712,,"23.9712,120.93"
乾溪仔(牛相觸西坑),,,南投縣,120.93,23.9712,,"23.9712,120.93"
匏仔園溝,,,高雄市,120.525,23.0165,,"23.0165,120.525"
匏仔寮溪,,後湖溪,,120.56,23.3453,,"23.3453,120.56"
匏仔寮溪(後湖溪),,,嘉義縣,120.56,23.3453,,"23.3453,120.56"
唭子坑,,,臺南市,120.421,23.1369,,"23.1369,120.421"
唭子坑溪,,,,,,,","
唯金溪,,,,120.847,23.2617,,"23.2617,120.847"
唯金溪,,,高雄市,120.847,23.2617,,"23.2617,120.847"
啞口坑溪,,,新北市,121.393,25.0295,,"25.0295,121.393"
啞口坑溪,,,桃園市,121.388,25.039,,"25.039,121.388"
啞口坑溪,,,,,,,","
國姓圳,,,南投縣,120.864,24.0416,,"24.0416,120.864"
國庫埤,,,桃園市,121.159,25.0169,,"25.0169,121.159"
埤子頭埤,,,臺南市,120.315,22.9977,,"22.9977,120.315"
埤日溪,,,屏東縣,120.889,22.0624,,"22.0624,120.889"
埤仔溝,,,高雄市,120.398,22.9141,,"22.9141,120.398"
埤仔溝,,,臺南市,120.398,22.9141,,"22.9141,120.398"
埤南溪,,,宜蘭縣,121.419,24.5552,,"24.5552,121.419"
埤南溪,,,宜蘭,,,,","
埤寮埤,,,臺南市,120.321,23.3306,,"23.3306,120.321"
埤頭山圳,,,臺中市,120.765,24.2895,,"24.2895,120.765"
埤頭湖,,,宜蘭縣,121.7,24.7545,,"24.7545,121.7"
基隆河,,,新北市,121.681,25.0838,,"25.0838,121.681"
基隆河,,,臺北市,121.489,25.1061,,"25.1061,121.489"
基隆河,,,基隆市,121.73,25.1109,,"25.1109,121.73"
基隆河,Q708976,,臺北市,,,,","
基隆河,,,,,,,","
基隆河廢河道,,,臺北市,121.52,25.0827,,"25.0827,121.52"
基隆港,,,基隆市,121.749,25.1397,,"25.1397,121.749"
基隆港(外港),,,基隆市,121.755,25.1525,,"25.1525,121.755"
基隆港(外港)(正濱港),,,基隆市,121.765,25.1527,,"25.1527,121.765"
密枝溪,,,臺南市,120.513,23.2101,,"23.2101,120.513"
密枝溪,#N/A,,臺南市,,,,","
將軍埤,,,臺南市,120.4,23.385,,"23.385,120.4"
將軍溪,,,臺南市,120.117,23.2286,,"23.2286,120.117"
將軍溪,,,,,,,","
將軍溪上游分線,,,臺南市,120.217,23.1571,,"23.1571,120.217"
將軍溪上游線,,,臺南市,120.174,23.1978,,"23.1978,120.174"
將軍溪排水,#N/A,將軍溪,臺南市,,,,","
將軍漁港,,,臺南市,120.098,23.2208,,"23.2208,120.098"
屠宰埤,,,桃園市,121.135,25.0117,,"25.0117,121.135"
崇蘭圳,,,屏東縣,120.48,22.6901,,"22.6901,120.48"
崇蘭新圳,,,屏東縣,120.475,22.6854,,"22.6854,120.475"
崇蘭舊圳,,,屏東縣,120.498,22.6944,,"22.6944,120.498"
崎尾溪,,,嘉義縣,120.575,23.3969,,"23.3969,120.575"
崎頂埤,,,桃園市,121.156,25.0616,,"25.0616,121.156"
崎腳溪,Q35331805,,嘉義縣,,,,","
崎腳溪,,,嘉義縣竹崎鄉,,,,","
崑崙坑,,,臺中市,120.87,24.1703,,"24.1703,120.87"
崗山溪,,,高雄市,120.297,22.9015,,"22.9015,120.297"
崗山溪,,,臺南市,120.3,22.9163,,"22.9163,120.3"
崙子溪,,,雲林縣,120.493,23.6706,,"23.6706,120.493"
崙子溪,Q35406019,,雲林縣,,,,","
崙子溪,,,,,,,","
崙天溪,,,花蓮縣,121.243,23.2187,,"23.2187,121.243"
崙天溪,Q35405527,,花蓮縣,,,,","
崙天溪,,,台東,,,,","
崙后埤,,,桃園市,121.192,25.0493,,"25.0493,121.192"
崙尾坑,,,雲林縣,120.631,23.684,,"23.684,120.631"
崙尾坑,,,,,,,","
崙埤溪,#N/A,,宜蘭縣,,,,","
崙頂埤,,,桃園市,121.192,25.0431,,"25.0431,121.192"
崠腳溪,,,嘉義縣,120.576,23.424,,"23.424,120.576"
崩山溪,,,新北市,121.66,24.9912,,"24.9912,121.66"
崩山溪,,,,,,,","
崩坪坑,,,高雄市,120.625,23.1019,,"23.1019,120.625"
崩坪坑,,,,,,,","
崩溝坑溪,,,臺南市,120.3,23.0524,,"23.0524,120.3"
康誥坑溪,,,新北市,121.652,25.0661,,"25.0661,121.652"
康誥坑溪,Q11064064,,新北市,,,,","
康誥坑溪,,,,,,,","
彩虹溪,,,,,,,","
得子口溪,,二龍河,宜蘭縣,121.735,24.84,,"24.84,121.735"
得子口溪,Q11071065,,宜蘭縣,,,,","
得谷坑,,,南投縣,120.94,23.8469,,"23.8469,120.94"
得勝溝,,,高雄市,120.431,22.7938,,"22.7938,120.431"
得勝溝,,,屏東縣,120.462,22.795,,"22.795,120.462"
得勝溝,,,,,,,","
情人湖,,,基隆市,121.705,25.1594,,"25.1594,121.705"
掃叭圳第一支線,,,花蓮縣,121.34,23.4215,,"23.4215,121.34"
掃叭圳第二支線,,,花蓮縣,121.34,23.4315,,"23.4315,121.34"
掃叭圳第三支線,,,花蓮縣,121.346,23.4327,,"23.4327,121.346"
掃叭圳第四支線,,,花蓮縣,121.344,23.4362,,"23.4362,121.344"
掃別溪,,,臺東縣,121.417,23.3078,,"23.3078,121.417"
排水道,,,嘉義縣,120.536,23.2519,,"23.2519,120.536"
排竹坑溪,,,臺東縣,121.279,23.052,,"23.052,121.279"
排谷溪,,,宜蘭縣,121.469,24.5998,,"24.5998,121.469"
排谷溪,#N/A,排骨溪,宜蘭縣,,,,","
排骨溪,,,宜蘭,,,,","
救國救爾溪,,,臺東縣,120.866,22.6024,,"22.6024,120.866"
旋塘溪,,,宜蘭縣,121.722,24.4118,,"24.4118,121.722"
望海巷漁港,,,基隆市,121.803,25.1378,,"25.1378,121.803"
桶後溪,,,新北市,121.551,24.8648,,"24.8648,121.551"
桶後溪,Q11113632,,新北市,,,,","
桶後溪,,,,,,,","
梁厝埤,,,桃園市,121.172,25.0294,,"25.0294,121.172"
梅林溪,,,雲林縣,120.587,23.703,,"23.703,120.587"
梅林溪,,,雲林,,,,","
梅花湖(大埤),,,宜蘭縣,121.733,24.6434,,"24.6434,121.733"
梅堰堤坑,,,南投縣,120.87,23.8202,,"23.8202,120.87"
梆物坡圳,,,高雄市,120.562,22.9939,,"22.9939,120.562"
梗枋溪,,,宜蘭縣,121.821,24.8879,,"24.8879,121.821"
梗枋漁港,,,宜蘭縣,121.871,24.9045,,"24.9045,121.871"
梧棲漁港,,,臺中市,120.518,24.2919,,"24.2919,120.518"
梵梵溪,,,宜蘭縣,121.491,24.6289,,"24.6289,121.491"
梵梵溪,#N/A,,宜蘭縣,,,,","
梵梵溪,,,宜蘭,,,,","
殺蛇溪,,,屏東縣,120.49,22.6568,,"22.6568,120.49"
涵口溪,,,屏東縣,120.5,22.4606,,"22.4606,120.5"
淡水河,,,臺北市,121.474,25.1039,,"25.1039,121.474"
淡水河,,,新北市,121.435,25.137,,"25.137,121.435"
淡水河,Q2420747,,新北市,,,,","
淡水河,,,,,,,","
淡水國內商港,,,新北市,121.398,25.157,,"25.157,121.398"
淡水第二漁港,,,新北市,121.41,25.1832,,"25.1832,121.41"
淡水溪,,,,,,,","
淡水溪支流,,,屏東縣,120.453,22.6146,,"22.6146,120.453"
淡坑,,,苗栗縣,120.845,24.4883,,"24.4883,120.845"
深水溪,,,高雄市,120.417,22.7935,,"22.7935,120.417"
深坑,,,南投縣,120.512,23.2248,,"23.2248,120.512"
深坑,,,高雄市,120.512,23.2248,,"23.2248,120.512"
深坑,,,臺南市,120.512,23.2248,,"23.2248,120.512"
深坑子溪,,安保溪,,120.328,22.9308,,"22.9308,120.328"
深坑子溪,,,臺南市,120.336,23.0441,,"23.0441,120.336"
深坑子溪,#N/A,,臺南市,,,,","
深坑子溪,,,,,,,","
深坑子溪(安保溪),,,臺南市,120.319,22.9236,,"22.9236,120.319"
深坑溪,,大溪,,120.369,22.9378,,"22.9378,120.369"
深坑溪(大溪),,,臺南市,120.35,22.938,,"22.938,120.35"
深埤,,,桃園市,121.103,25.0195,,"25.0195,121.103"
深溝,,,屏東縣,120.726,21.9952,,"21.9952,120.726"
深澳坑溪,Q16929072,,新北市,,,,","
深澳坑溪,,,,,,,","
深澳漁港,,,新北市,121.824,25.1264,,"25.1264,121.824"
淸水溪,,,,,,,","
清水坑,,,南投縣,120.809,23.9107,,"23.9107,120.809"
清水坑,,,臺中市,120.768,24.1855,,"24.1855,120.768"
清水坑溪,,,臺中市,120.802,24.0761,,"24.0761,120.802"
清水坑溪,,,,,,,","
清水谷溪,,,花蓮縣,121.288,23.7501,,"23.7501,121.288"
清水谷溪,,,,,,,","
清水港,,,屏東縣,120.515,22.7344,,"22.7344,120.515"
清水港,,,,,,,","
清水溝,,,南投縣,120.797,23.7418,,"23.7418,120.797"
清水溝溪,,,南投縣,120.774,23.8099,,"23.8099,120.774"
清水溝溪,,,,,,,","
清水溪,,,屏東縣,120.46,22.6503,,"22.6503,120.46"
清水溪,,,花蓮縣,121.242,23.2767,,"23.2767,121.242"
清水溪,,,嘉義縣,120.546,23.486,,"23.486,120.546"
清水溪,,,雲林縣,120.653,23.6221,,"23.6221,120.653"
清水溪,#N/A,,南投縣,,,,","
清水溪,#N/A,,嘉義縣,,,,","
清水溪,N/A,,花蓮縣,,,,","
清水溪,N/A,,宜蘭縣,,,,","
清水溪,,,嘉義縣竹崎鄉、番路鄉,,,,","
清水溪,,,台東,,,,","
清水溪,,,花蓮,,,,","
清水溪,,布唐薩諾阿爾溪,,,,,","
清水溪,,,宜蘭,,,,","
清水溪,,,宜蘭縣,,,,","
清水溪,,,南投縣,,,,","
清水溪,,,新北市,,,,","
清水溪,,,,,,,","
清水溪(布唐薩諾阿爾,,,高雄市,120.782,23.2254,,"23.2254,120.782"
清昌溪,,,花蓮縣,121.415,23.8468,,"23.8468,121.415"
清昌溪,,,,,,,","
清流溪,,,花蓮縣,121.466,23.957,,"23.957,121.466"
清流溪,,,,,,,","
清華圳,,,屏東縣,120.555,22.5709,,"22.5709,120.555"
清華圳一線,,,屏東縣,120.56,22.5673,,"22.5673,120.56"
清華圳二線,,,屏東縣,120.562,22.5583,,"22.5583,120.562"
清華圳三線,,,屏東縣,120.566,22.5537,,"22.5537,120.566"
清德坑,,,南投縣,120.848,24.0098,,"24.0098,120.848"
爽文坑,,,苗栗縣,120.876,24.3432,,"24.3432,120.876"
牽牛坑排水溝,,,南投縣,120.803,24.0439,,"24.0439,120.803"
牽牛路坑,,,臺中市,120.791,24.0543,,"24.0543,120.791"
犁頭山溪,,,新竹縣,121.048,24.8152,,"24.8152,121.048"
犁頭坑,,,高雄市,120.637,23.1244,,"23.1244,120.637"
率芒溪,,,屏東縣,120.609,22.3407,,"22.3407,120.609"
率芒溪,Q17040634,,屏東縣,,,,","
率芒溪,,,,,,,","
瓠瓢坑,,,南投縣,120.917,23.7956,,"23.7956,120.917"
盛興坑,,,南投縣,120.888,24.0796,,"24.0796,120.888"
硫礦坑,,,苗栗縣,120.831,24.4462,,"24.4462,120.831"
笨箕湖(桃園大圳第十,,,桃園市,121.117,24.9809,,"24.9809,121.117"
第一號觀音埤,,,臺南市,120.385,23.2599,,"23.2599,120.385"
第二號觀音埤,,,臺南市,120.387,23.2573,,"23.2573,120.387"
第三號觀音埤,,,臺南市,120.387,23.2526,,"23.2526,120.387"
第四號觀音埤,,,臺南市,120.39,23.254,,"23.254,120.39"
粗坑,,,苗栗縣,120.617,22.9931,,"22.9931,120.617"
粗坑,,,南投縣,120.617,22.9931,,"22.9931,120.617"
粗坑,,,臺中市,120.617,22.9931,,"22.9931,120.617"
粗坑,,,高雄市,120.6,23.0013,,"23.0013,120.6"
粗坑,,,,,,,","
粗坑溪,,,南投縣,120.796,23.8821,,"23.8821,120.796"
粗坑溪,,,宜蘭縣,121.628,24.7332,,"24.7332,121.628"
粗坑溪,,,新竹縣,121.628,24.7332,,"24.7332,121.628"
粗坑溪,Q32710019,,宜蘭縣,,,,","
粗坑溪,,,宜蘭,,,,","
粗坑溪,,,,,,,","
粗紙坑溪,,,嘉義縣,120.631,23.5399,,"23.5399,120.631"
粗溝,,,花蓮縣,121.283,23.1287,,"23.1287,121.283"
統領埤,,,臺南市,120.288,23.2423,,"23.2423,120.288"
統嶺坑,,,高雄市,120.421,22.7583,,"22.7583,120.421"
船仔頭溪,,,宜蘭縣,121.686,24.7457,,"24.7457,121.686"
船形坑,,,臺中市,120.837,24.2691,,"24.2691,120.837"
船底窩溪,,,苗栗縣,120.764,24.5391,,"24.5391,120.764"
莊內圳,,,屏東縣,120.727,22.063,,"22.063,120.727"
莫很溪,,,宜蘭,121.55,24.481,,"24.481,121.55"
莫很溪,,,宜蘭縣,121.55,24.481,,"24.481,121.55"
莫溪,#N/A,,花蓮縣,,,,","
蚯蚓坑,,,新北市,121.682,25.0065,,"25.0065,121.682"
蚵仔寮漁港,,,高雄市,120.253,22.7258,,"22.7258,120.253"
蚵殼港,,,新竹縣,120.986,24.938,,"24.938,120.986"
蚵殼港,,,桃園市,120.986,24.938,,"24.938,120.986"
袖子坑溝,,,苗栗縣,120.884,24.5774,,"24.5774,120.884"
許大湖溝,,,高雄市,120.428,22.9245,,"22.9245,120.428"
許厝公埤,,,桃園市,121.173,24.9658,,"24.9658,121.173"
許縣溪,,,臺南市,120.283,23.0466,,"23.0466,120.283"
許縣溪,Q34946727,,臺南市,,,,","
許縣溪,,,,,,,","
軟埤坑,,,臺中市,120.844,24.1903,,"24.1903,120.844"
通霄溪,,,苗栗縣,120.736,24.5023,,"24.5023,120.736"
通霄溪,Q17059229,,苗栗縣,,,,","
通霄溪,,,,,,,","
通霄漁港,,,苗栗縣,120.675,24.497,,"24.497,120.675"
造橋溪,,,苗栗縣,120.864,24.6279,,"24.6279,120.864"
部子溪,,廍子溪,台中,,,,","
都老老恩溪,,,臺東縣,120.889,22.523,,"22.523,120.889"
都老老恩溪,,,,,,,","
都威三號圳,,,臺東縣,121.384,23.1902,,"23.1902,121.384"
都威溪,,,臺東縣,121.384,23.1944,,"23.1944,121.384"
都威溪,Q17038326,,臺東縣,,,,","
都威溪,,,,,,,","
都歷溪,,,臺東縣,121.319,23.0209,,"23.0209,121.319"
都歷溪,,,,,,,","
都蘭溪,,,臺東縣,121.229,22.8795,,"22.8795,121.229"
都蘭溪,Q17026985,,臺東縣,,,,","
都蘭溪,,,,,,,","
野柳漁港,,,新北市,121.688,25.2059,,"25.2059,121.688"
野銀溪,,,台東縣,121.562,22.0417,,"22.0417,121.562"
野銀溪,,,臺東縣,121.562,22.0417,,"22.0417,121.562"
陰溝圳,,,苗栗縣,120.819,24.3212,,"24.3212,120.819"
陳有蘭溪,,,南投縣,120.858,23.7533,,"23.7533,120.858"
陳有蘭溪,Q15907177,,南投縣,,,,","
陳有蘭溪,,,,,,,","
陳屋公埤,,,桃園市,121.221,24.9707,,"24.9707,121.221"
陳厝坑溪,,,新北市,121.504,25.279,,"25.279,121.504"
陳厝溪,,,,,,,","
陳寶坑溪,,,高雄市,120.569,23.0282,,"23.0282,120.569"
陳寶坑溪,,,,,,,","
陶塞溪,,,花蓮縣,121.464,24.3225,,"24.3225,121.464"
陶塞溪,,,,,,,","
雪山坑溪,,,臺中市,120.955,24.325,,"24.325,120.955"
雪山坑溪,Q34946605,,臺中市,,,,","
雪山坑溪,,,,,,,","
雪山坑溪上流,,,臺中市,120.988,24.2784,,"24.2784,120.988"
雪山溪,Q34946586,次高溪,苗栗縣,,,,","
雪山溪,,,,,,,","
雪見溪,,,,,,,","
雪霧鬧溪,,,桃園市,121.385,24.7424,,"24.7424,121.385"
頂南圳,,,新竹市,120.975,24.7873,,"24.7873,120.975"
頂厝灣,,,高雄市,120.381,22.4955,,"22.4955,120.381"
頂埔溪,#N/A,,嘉義縣,,,,","
頂粗坑溪,,,,121.585,24.7064,,"24.7064,121.585"
頂粗坑溪,,,宜蘭縣,121.585,24.7064,,"24.7064,121.585"
頂粗坑溪,Q32734299,,宜蘭縣,,,,","
頂粗坑溪,,,宜蘭,,,,","
頂寮溪,,,,,,,","
魚池溪,,,南投縣,120.95,23.9042,,"23.9042,120.95"
魚寮溪,,,彰化縣,120.318,23.8751,,"23.8751,120.318"
魚寮溪,#N/A,,彰化縣,,,,","
鳥仔坑,,,高雄市,120.526,22.9289,,"22.9289,120.526"
鳥松坑,,,彰化縣,120.567,24.0346,,"24.0346,120.567"
鳥巢坑,,,南投縣,120.647,23.6627,,"23.6627,120.647"
鳥嘴潭,,,南投縣,120.748,23.999,,"23.999,120.748"
鹿皮溪,,,宜蘭縣,,,,","
鹿耳門溪,,,臺南市,120.14,23.0575,,"23.0575,120.14"
鹿耳門溪,Q35386020,,臺南市,,,,","
鹿耳門溪,,,,,,,","
鹿耳門溪舊道,,,臺南市,120.114,23.0224,,"23.0224,120.114"
鹿角坑溪,,,新北市,121.574,25.1915,,"25.1915,121.574"
鹿角坑溪,,,臺北市,121.57,25.1935,,"25.1935,121.57"
鹿角坑溪,,,,,,,","
鹿野溪,,,臺東縣,121.085,22.8987,,"22.8987,121.085"
鹿野溪,Q11175140,,臺東縣,,,,","
鹿野溪,,,台東,,,,","
鹿野溪,,,,,,,","
鹿場溪,,,苗栗縣,121.029,24.536,,"24.536,121.029"
鹿場溪,,,,,,,","
鹿渡坑,,,臺中市,120.816,24.0971,,"24.0971,120.816"
鹿港溪,Q17036506,"員林大排水,大武郡溪",彰化縣,,,,","
鹿港溪,,,,,,,","
鹿湖溪,,,苗栗縣,121.038,24.5393,,"24.5393,121.038"
鹿湖溪,,,,,,,","
鹿嗚坑,,,新竹縣,121.142,24.8577,,"24.8577,121.142"
鹿鳴坑溪,,,,,,,","
鹿鳴溪,,,臺東縣,121.094,22.9056,,"22.9056,121.094"
鹿鳴溪,Q35401994,,臺東縣,,,,","
鹿鳴溪,,,,,,,","
鹿寮水庫,,,嘉義縣,120.483,23.3917,,"23.3917,120.483"
鹿寮水庫,,,臺南市,120.483,23.3917,,"23.3917,120.483"
鹿寮仔坑,,,嘉義縣,120.534,23.26,,"23.26,120.534"
鹿寮北溪,,,臺中市,120.581,24.2641,,"24.2641,120.581"
鹿寮坑,,,南投縣,120.87,23.8939,,"23.8939,120.87"
鹿寮坑,,,新竹縣,121.135,24.7431,,"24.7431,121.135"
鹿寮坑,,,,,,,","
鹿寮坑溪,,,,,,,","
鹿寮南溪,,,臺中市,120.575,24.2596,,"24.2596,120.575"
鹿寮溪,,,屏東縣,120.882,22.0531,,"22.0531,120.882"
鹿寮溪,,,臺南市,120.483,23.2709,,"23.2709,120.483"
鹿寮溪,,友蚋溪,,121.66,25.1378,,"25.1378,121.66"
鹿寮溪,#N/A,友蚋溪,基隆市,,,,","
鹿寮溪,#N/A,,臺南市,,,,","
鹿寮溪,Q11174994,,臺東縣,,,,","
鹿寮溪,,,臺東縣,,,,","
鹿寮溪,,,台南市東山區,,,,","
鹿寮溪,,,,,,,","
鹿寮溪(友蚋溪),,,基隆市,121.646,25.1368,,"25.1368,121.646"
鹿廚坑溝,,,苗栗縣,120.884,24.6578,,"24.6578,120.884"
麥巴來溪,,,新竹縣,121.13,24.6015,,"24.6015,121.13"
麥巴來溪,,,,,,,","
麥寮工業區專區港,,,雲林縣,120.171,23.7867,,"23.7867,120.171"
麻必浩溪,,,苗栗縣,120.966,24.3523,,"24.3523,120.966"
麻必浩溪,,,,,,,","
麻竹坑,,,臺中市,120.855,24.2361,,"24.2361,120.855"
麻竹坑溪,,,南投縣,120.831,23.8832,,"23.8832,120.831"
麻利都邵溪,,,,,,,","
麻利霧溪,,,臺東縣,120.914,22.5884,,"22.5884,120.914"
麻利霧溪,,,,,,,","
麻里都部溪,,,臺東縣,120.884,22.5838,,"22.5838,120.884"
麻油埤,,,桃園市,121.192,25.0633,,"25.0633,121.192"
麻魚寮排水,#N/A,麻魚寮溪,嘉義市,,,,","
麻園溪,,,嘉義縣,120.485,23.5765,,"23.5765,120.485"
麻園溪,,,臺中市,120.655,24.1393,,"24.1393,120.655"
麻園溪,,,新北市,121.363,24.9225,,"24.9225,121.363"
麻園頭溪,,,,,,,","
麻漏溪,,,花蓮縣,121.278,23.6239,,"23.6239,121.278"
麻漏溪,,,,,,,","
博博猶溪,,,嘉義縣,120.846,23.453,,"23.453,120.846"
博博猶溪,,,,,,,","
喀特博拉溪,,,臺東縣,120.936,22.7077,,"22.7077,120.936"
喀特博拉溪,,,,,,,","
喀塔朗溪,,,,,,,","
喬國拉次溪,,,屏東縣,120.813,22.7307,,"22.7307,120.813"
喬國拉次溪,,,,,,,","
堤那巴蘭溪,,,臺東縣,120.876,22.5649,,"22.5649,120.876"
堪姆卒溪,,,,,,,","
堰宰坑,,,新北市,121.988,25.0083,,"25.0083,121.988"
富林溪,,,桃園市,121.126,25.0688,,"25.0688,121.126"
富林溪,Q10954331,,桃園市,,,,","
富林溪,,,,,,,","
富家溪,,,臺東縣,121.364,23.1423,,"23.1423,121.364"
富家溪,Q17023927,,臺東縣,,,,","
富家溪,,,,,,,","
富基漁港,,,新北市,121.534,25.2925,,"25.2925,121.534"
富源溪,,馬蘭鉤溪,,121.27,23.5693,,"23.5693,121.27"
富源溪,,,桃園市,121.142,24.9684,,"24.9684,121.142"
